customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,,Delivered?,Month,Quarter,Year,Delivery
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,24,4,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,8,2,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$48.00 ,Shipped,$96.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Newton,865,MRN282837,3/29/22 12:18,927aae7b,,04-05-2022,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,12,2,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,865,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,20,5,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,30,5,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,12,3,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$0.08 ,Shipped,$0.24 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,12,3,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$0.08 ,Shipped,$0.24 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,12,3,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$0.08 ,Shipped,$0.24 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Native Sun North Attleboro,867,MR283288,3/30/22 11:02,b2d98511,,04-05-2022,1320 S Washington St,,North Attleborough,MA,2760,United States of America,1320 S Washington St,,North Attleborough,MA,2760,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00710S,Cann Social Tonics,Spring Seasonal,12,3,SAM - Ginger Lemongrass - 8oz. 6-pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,867,$0.08 ,Shipped,$0.24 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Silver Therapeutics,868,MR281271,04-01-2022 10:00,aeacb9c7,,04-05-2022,238 Main Street,,Williamstown,MA,1267,United States of America,238 Main Street,,Williamstown,MA,1267,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,868,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Silver Therapeutics,868,MR281271,04-01-2022 10:00,aeacb9c7,,04-05-2022,238 Main Street,,Williamstown,MA,1267,United States of America,238 Main Street,,Williamstown,MA,1267,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,868,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Silver Therapeutics,868,MR281271,04-01-2022 10:00,aeacb9c7,,04-05-2022,238 Main Street,,Williamstown,MA,1267,United States of America,238 Main Street,,Williamstown,MA,1267,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,20,5,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,868,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Silver Therapeutics,868,MR281271,04-01-2022 10:00,aeacb9c7,,04-05-2022,238 Main Street,,Williamstown,MA,1267,United States of America,238 Main Street,,Williamstown,MA,1267,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,868,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Silver Therapeutics,868,MR281271,04-01-2022 10:00,aeacb9c7,,04-05-2022,238 Main Street,,Williamstown,MA,1267,United States of America,238 Main Street,,Williamstown,MA,1267,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,868,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
MedMen,824,MR282091,03-11-2022 15:28,3c7583cc,,04-06-2022,120 Brookline Ave,,Boston,MA,2215,United States of America,120 Brookline Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,824,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
MedMen,824,MR282091,03-11-2022 15:28,3c7583cc,,04-06-2022,120 Brookline Ave,,Boston,MA,2215,United States of America,120 Brookline Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,824,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
MedMen,824,MR282091,03-11-2022 15:28,3c7583cc,,04-06-2022,120 Brookline Ave,,Boston,MA,2215,United States of America,120 Brookline Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,824,$48.00 ,Shipped,$288.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
MedMen,824,MR282091,03-11-2022 15:28,3c7583cc,,04-06-2022,120 Brookline Ave,,Boston,MA,2215,United States of America,120 Brookline Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,4,1,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,824,$48.00 ,Shipped,$48.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
MedMen,824,MR282091,03-11-2022 15:28,3c7583cc,,04-06-2022,120 Brookline Ave,,Boston,MA,2215,United States of America,120 Brookline Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,8,2,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,824,$48.00 ,Shipped,$96.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,20,5,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Union Twist - Framingham,838,MR282313,3/17/22 12:14,53556dc1,,04-06-2022,630 Worcester Rd,,Framingham,MA,1702,United States of America,630 Worcester Rd,,Framingham,MA,1702,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,30,5,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,838,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
